crop_type,soil_type,rainfall_mm,temperature_c,fertilizer_kg,pesticide_kg,area_hectares,humidity_percent,soil_ph,nitrogen_level,phosphorus_level,potassium_level,planting_month,irrigation_count,yield_tons
Soybean,Silt,653.4814796962191,15.095757262508064,69.99562069918869,10.241772880830645,29.84353981608702,83.28482293552831,6.909159814583692,34.95025066796941,7.75601574676656,23.559061993604537,4,2,8.56816989441036
Soybean,Sandy,687.272401654997,20.95312108134997,72.456438143021,5.2702507253697926,46.23562539436016,82.13224773236317,7.915673708741468,92.47716262903849,24.532642506762688,10.079349157570165,4,4,11.75215454954978
Wheat,Loamy,1007.7298114024195,38.461191010260194,197.68843033826622,4.708317685760118,37.656378919453196,51.43625531976271,6.881686102615741,44.91415681109824,20.98421000791688,79.53600704518456,5,9,11.037665634967048
Wheat,Clay,1134.333547240863,19.277149171429052,199.8408879345664,4.142617185525822,33.654904093296736,83.46303701583207,6.809004839380611,55.30636979600155,70.05767017407999,63.72222302512541,8,4,13.741114596457646
Soybean,Loamy,343.7846785351091,17.831086290995497,154.68974762066375,15.766062727906304,29.55335232320516,65.62050446387411,8.167794132163337,39.597456927760945,49.91524829201311,17.91542576404187,10,6,8.698665565646465
Cotton,Sandy,246.26730004841932,29.254680394995113,157.96092307800743,5.3507565207059224,24.90944755359618,78.35433882113412,7.764764523695581,69.65538402616568,62.276232533729555,63.12578941470845,1,6,8.992718771729178
Cotton,Sandy,1492.6293934914293,36.54609558237075,63.483145710217805,11.006203006978753,10.141629122098326,55.64586426961286,8.18175384226453,99.55281025054319,76.76195283119604,58.93178661900788,6,13,10.20671103592291
Rice,Peaty,502.5468535902174,26.927745442348154,179.13662759731557,9.579380858488072,44.84081231591641,36.803899640694524,5.763864691734039,12.296219397829269,53.30294543948075,47.86853496345627,9,14,9.80993695971143
Maize,Sandy,269.9796823809968,39.86410641711312,176.18486884508792,12.012607085337395,13.17826409862898,56.023623758760976,6.835314203293748,90.98632054063913,78.69574935535583,43.54064787404912,10,4,7.041144937451976
Cotton,Loamy,446.83792782469595,31.979292488449822,87.38732963923613,17.66594310705269,5.474135001329877,57.437987879813875,7.948652450076753,10.353345129033887,28.38230387390972,80.96558103325879,8,4,4.168757156825942
Wheat,Silt,250.64520025300348,16.851872680261195,75.9598465277319,17.48720041155288,37.750743782206065,63.05665163043618,5.389017396134881,42.78050930315899,18.970038673467037,29.6118415917961,2,3,7.7462525081142966
Cotton,Silt,709.3541630023232,39.82080329204938,80.89312264987262,9.570445364672333,9.605161182227153,36.334962774265676,7.7813175400288666,25.174612566056286,35.24824159946836,41.86480456107066,7,19,5.900885219238592
Rice,Peaty,1243.1223197867216,25.19735591950476,75.25706162281463,1.2919587639597427,19.222903977517625,89.48411178297668,5.640406841952043,78.16076026052961,40.3099561201856,36.329233031586185,5,8,10.867856639386238
Rice,Loamy,643.6177846850368,22.185063346137063,202.42704888418996,9.10243230857176,2.3859614862580067,44.64820924841438,7.828415642448624,14.554975668145612,72.15211571394389,71.69608232293069,2,11,6.659242766468242
Maize,Loamy,777.4384289418765,28.94697958944714,99.12066310072966,12.517677211058668,7.716329184481956,41.913144212225575,7.142003281449039,59.813645822589514,46.99553292775072,83.31722449860315,11,15,7.567832028623146
Cotton,Sandy,1078.2628056376705,22.60768979552161,112.85753804686587,11.597530422863175,9.486977907235692,61.60817513135619,5.676325970197035,36.54335204607814,26.913574956351276,77.98253589921843,1,7,8.28340700353288
Wheat,Loamy,861.5622910908443,17.161437678003807,93.39303603785993,13.375386010203904,3.6660962597587194,62.23249076369332,6.656739627664804,22.03032239782319,60.697571215064066,73.81631442398148,2,8,7.548912385353056
Wheat,Clay,1319.8793918277215,15.035708576979419,289.45882611212573,3.927438916988586,33.17619087451941,56.389244269994656,7.386668082612701,79.46363908923767,42.93739528543032,88.94319564560664,11,11,16.466196589073608
Soybean,Sandy,1325.8463775594835,26.239583823006555,263.65436578795885,13.284166876833918,42.01338199435274,76.31352877951527,7.218485153092399,29.567515082973102,17.15989589563776,65.77156403283081,10,19,16.84772127536418
Wheat,Clay,212.88390413849973,35.921585555664805,107.62370933788023,4.470380756131672,19.292454911931106,60.99926404371616,6.495365186810965,30.1307690849445,48.261484069343915,70.0843032970827,6,6,5.64730316716384
Maize,Peaty,1211.460198428159,29.307879640751914,131.89157348053152,15.259955633238231,43.85424735919184,66.58172730869904,8.147782851223244,34.75691066241307,73.35459026054629,88.62420317640152,11,3,11.298789644962255
Maize,Silt,798.953680314176,39.98018247358602,102.4732105762493,7.44266465199092,11.4539821534462,73.42478312446713,6.817421950707455,62.809008744522465,68.19669631068652,10.559262831933927,12,2,6.829009670583404
Wheat,Peaty,1485.492703694762,22.17116614118,172.96898986520594,14.488013234247617,16.944130754500733,31.501506093831996,6.770535544850409,69.36993385216735,49.01074794764983,60.723870114909204,8,0,11.645972995035002
Wheat,Silt,828.2016986380657,22.011376619001382,54.9026331185634,1.9094463792160346,8.386112658527251,64.23865095270268,5.21787706479509,11.584227133121047,33.28123804137411,69.11772255626317,3,6,5.941497769534684
Soybean,Peaty,1482.9647290047867,18.993736505848606,217.84200222419892,8.749340486227354,31.407400575530932,83.05166827370215,8.227421364291729,31.768267250241127,11.523406329815836,83.42616430057559,5,8,14.150729016611843
Wheat,Loamy,1180.9401695674576,19.10158970663338,180.7895374544104,14.395655923003321,21.573609952645036,31.043324575526036,5.619907990374306,48.78737582547546,40.22366924987178,80.70754433474742,11,1,10.717242890942071
Soybean,Clay,523.1863499972983,22.129664900251196,274.6597320752758,5.310539810298389,31.050883995253034,54.31092622805767,6.84920642702794,39.87792569451098,61.40595781471844,77.35685449870354,2,6,11.425407793014958
Soybean,Silt,899.913473073045,34.82100113183818,91.09817108210353,16.110453851147227,38.322070364314996,85.5736470123498,7.8124866049010855,89.57535926597974,32.02052897997579,85.6633017553363,12,9,11.823315512319052
Wheat,Sandy,1489.7763313221576,37.64391976591119,251.02731151528292,12.984814928993707,27.739447785614473,51.18926413695227,5.7540864693447515,80.89378577977769,22.65851191637483,52.9903350330966,8,1,13.717426308291241
Rice,Clay,1314.7897900775008,39.37717924269204,247.99025361667893,12.163673670846169,31.753887390187607,57.52372945201445,6.845806514897944,66.33011939849447,74.85347894532151,10.55360764678614,4,12,14.916971023207928
Rice,Sandy,326.5769619285874,20.807241352411317,81.79529730422173,7.7174282298824055,46.827265405322315,88.89248358265877,5.842397182281693,40.42381743973358,66.61667753434944,10.884351895760762,11,2,9.679986789161932
Soybean,Clay,1118.283595852995,37.0324386403523,149.6398060360319,10.166577937241234,15.654151170833313,41.959431537034426,7.658932492299691,73.06051103615438,52.87067145651085,53.571124449428645,10,12,9.95441043848585
Wheat,Clay,649.253461632057,23.206377231933427,92.53816028612923,12.349636718579209,18.5990329930637,33.91531134750036,6.975194087556027,85.9274211561215,15.258750794038955,44.821779109115305,12,9,8.365990221497862
Rice,Peaty,209.07694044445256,17.82101361292211,113.68012511438722,9.97678016438292,36.16746472375751,81.56535545167826,7.995915511383002,63.534733962308806,15.868163030462977,46.09960426923588,6,11,10.249353266996245
Wheat,Silt,724.5252597350994,36.750623138004144,115.81154370763609,14.267953154870643,30.953970335713947,82.10792047274211,8.13095301007084,80.60153202040412,12.741469359183423,42.03237897680296,3,2,9.927233483259073
Wheat,Silt,505.1807482424627,30.902640866090465,189.05909850644318,9.240241729032231,9.748112322446026,58.32467008080079,7.270567188558893,77.4194465259773,51.22225001695574,83.41806472729886,11,19,9.975718452839692
Wheat,Clay,1264.530051676613,19.11827240202654,152.85273294011637,4.843190453098577,19.43121819051402,60.85243046863717,7.538869361556306,61.456358004429,13.667209735500201,38.73362809358319,8,5,11.22261499765999
Cotton,Loamy,638.5297914994951,25.745781437825066,286.9332010015763,5.064741873219898,23.924062643111032,80.14838217707016,6.922270349604023,38.096489513935985,68.19703991469748,78.49815534104665,8,2,12.394826405601739
Wheat,Loamy,1275.7808021399621,22.181442371926693,81.59253548675129,1.1102716080158808,21.550102060451078,74.3135698869477,6.34550056573584,77.12039422011446,79.47237513644916,82.22918350333127,3,1,10.179054286396822
Cotton,Sandy,200.7773204852339,33.41986421775492,293.4230337125497,6.718196595614777,9.735465607779998,45.908940133020636,7.268412730572921,28.611672972184582,32.4761138531499,49.96014159991638,12,13,8.999865578804187
Soybean,Sandy,600.164895033955,26.3354057656067,107.65966005356599,15.229435169091872,46.29707449742885,31.013601304291107,8.179010182205651,80.15395118243804,39.025238522532305,45.75504298920706,9,14,12.902850046964208
Rice,Peaty,513.5147786000905,39.73199862765962,243.21848409546328,16.08909146791458,38.353619323004814,58.78200975201274,6.458381331510033,82.40920229282797,58.3750382739259,70.88164833723575,10,17,13.178347817439692
Rice,Clay,503.63756938919425,16.368624556489877,134.74248154320534,4.84688329981925,24.586435773284762,81.53473956573848,6.100435092308284,83.99303916133357,75.28647547443244,66.63772061119059,5,18,11.892819326435317
Rice,Sandy,288.6426056951015,23.875381653406166,85.77034885432847,19.221835940556748,34.32299038703499,83.75008060140973,6.359529284934009,52.562437388061184,72.05703301672888,36.28280932769648,10,9,9.093971855550718
Rice,Sandy,443.2615515336522,27.047504177749435,264.47229631155994,10.545653076122408,44.96685093464057,87.37357182456924,6.523891705740599,27.32326909933795,9.319387156238644,18.203850073971726,9,19,14.225161448827173
Rice,Clay,922.2144408513059,27.578338868707995,127.2152248091158,18.422596231351548,7.672532975716989,82.77379425676688,5.257463601422007,18.975124005946185,17.680385191757374,31.188192014598428,7,16,8.544567020226314
Rice,Peaty,578.7693946890679,22.898395559640917,214.71385105671055,14.428540355370991,13.268279484641907,64.8026133178859,6.7445464415224805,76.90251254391318,61.594789891834424,20.482280464983916,10,16,10.976128752995029
Rice,Sandy,742.6132170278923,33.231006227439195,191.61092127165665,14.726235037425848,27.592361115575606,56.67633595416605,6.730099868175209,89.76352460768318,56.66698310243355,33.57858206213531,3,18,12.96359852531313
Soybean,Peaty,689.9269444513451,36.86867683722437,167.93907734771858,2.6158288048153513,40.151508196265574,76.49099079204595,7.059553396741832,68.5754522953216,14.991394553009245,30.945725246463923,6,3,10.56874513537946
Wheat,Silt,1338.676402499863,38.467982549446575,173.95486816213477,5.1798314110416825,2.776489876634842,74.38929806193579,6.269870106649661,22.974405434953262,42.65484365011758,61.016913910937085,10,10,9.925313189131256
Maize,Peaty,1376.88869871367,35.12733441998816,233.0594785230719,1.16748183259498,49.21688935962167,62.28860580488726,7.145876585844563,94.14068036658166,63.56109733139717,86.35968227638237,2,16,18.483690050202267
Cotton,Loamy,840.8440631526181,36.264504932664984,71.94322853086014,14.606425169058012,23.29042354123746,35.239642353508145,8.073757085959711,99.01918130853876,21.408551169702022,64.85949858643869,6,9,8.887966237313394
Maize,Loamy,629.2027354102858,28.763632515499886,217.0451654894763,7.54432748014169,18.602325890464428,85.56488080721513,8.344148466733074,49.004074894142974,70.34657268009997,84.13195264516557,12,16,11.95785819224011
Maize,Peaty,338.8409152030727,35.647205660670366,273.9530253496447,15.946397805450589,15.343497454148821,57.33615225009973,7.042642756493674,63.53427603463941,8.972883111527597,72.73058068867547,5,11,10.253639483376155
Wheat,Loamy,1439.4237431967235,22.587597728698807,64.44704925496603,7.439788178803499,9.543478674892711,51.80002691497586,5.149068338896096,79.9505668001492,63.66463138010554,68.23020976569386,3,9,9.771602752183542
Wheat,Silt,278.2950283703867,24.96196905273036,85.16333480841669,16.56734129367836,39.787121537571366,67.7740437101263,8.39232599043488,76.27508110450403,51.186417484240266,43.12495521706731,7,9,9.472031095263052
Wheat,Clay,586.9453608387646,22.922825345463608,229.15798417550786,3.4832668212179474,47.81529407255873,70.43027767001861,7.470517213136897,97.10084727401043,28.639950999076184,35.98356022906949,11,5,15.210900895005597
Rice,Loamy,587.4860615210055,26.684683386198138,159.3204120611544,4.294089978392655,21.268592987424512,42.64127502181809,6.175872769937783,20.339478197091005,59.06994112564335,77.70218979783354,4,16,8.513856923305534
Soybean,Loamy,616.5216719822794,22.13949040596591,150.88715520342208,7.476654252094793,47.66861404291936,80.21633068859737,5.515051953373032,62.265237952852516,63.677434636336976,82.43145863432042,11,18,14.19205618534131
Rice,Peaty,413.57289625413205,39.04028605636117,84.24165863605896,8.761260388763194,41.36608315631668,47.39622561974267,5.501965142826962,72.2738277705783,75.0424228477977,46.15059949207456,6,1,8.305263335827233
Soybean,Silt,1218.1098602008065,22.821115700141704,176.69251017944703,7.62535340601659,24.571505246339598,41.201035554859004,5.58710542148861,90.10885817689031,32.583100411569774,10.725047854931553,9,3,12.322937836066627
Soybean,Clay,359.247220555786,17.451113452773495,81.63632779909432,15.509293617941177,34.0272827771805,54.38399117126984,5.159503825648371,88.66986649463357,56.45125519849662,73.40248471251763,12,17,9.942755498728824
Maize,Peaty,1025.3786568991118,28.170429151260336,169.15511407763512,2.842076459907579,22.314224779352685,73.83360485384792,8.15753966028519,98.0199814205161,50.19622077010182,32.80550723778333,6,3,12.029336827611896
Maize,Peaty,360.9998347175627,16.427476961129408,240.90382474041417,7.673123373131273,28.377447002415067,87.9274907063882,6.892688814895677,56.08706085439111,44.39045520928163,10.791029201353659,4,5,11.285687921066597
Soybean,Silt,291.69632887084356,17.763579157714513,114.56608947179087,16.90755999079373,3.844270513906687,78.55687586228599,7.44985794449843,84.76847801319039,71.78123556162784,74.39908471808977,10,13,8.107647947986568
Soybean,Clay,1382.2583547916395,20.484734729906158,170.19654204493185,2.269144467981268,35.11691028972612,86.42090266021151,7.898379782439076,48.45535373145949,5.2375485603800245,51.39313510535185,2,6,14.790122994517219
Rice,Silt,447.16739621431736,26.60875624705354,298.00399234920894,18.90452664575579,3.5884075797226984,38.436348244591606,7.7703935221662,48.008249007042906,26.158370457769824,64.81685970707753,9,11,8.944182626791312
Rice,Clay,1267.6252009276157,25.831273307725695,221.6626058385093,19.740020003168244,41.03716239906282,34.27060793182061,8.089119683050946,32.80135280255731,45.37079296586226,83.1751856915582,4,1,12.744280324266825
Maize,Silt,908.0201324392766,34.99229655006978,260.3391928262996,2.6827953026765217,41.422399543567316,63.462285714400274,8.385391178837331,83.64135583173068,18.371994622741425,53.29390641104843,4,17,15.484206899536918
Wheat,Peaty,301.21347549140046,33.48686634710283,153.71190164013643,6.534177922859002,12.616787090254515,47.41784898264206,6.5367471515967885,98.7233595232164,73.08999002995687,50.25552580631726,2,12,8.15511246742391
Soybean,Peaty,1442.0826488694877,25.657957349767532,241.96523078146382,8.075612654671767,16.859476270754215,79.68329837815637,8.326174133339368,33.070755551253214,53.56963382097615,33.252969707861084,5,12,12.958770217226819
Rice,Sandy,521.0495170894603,23.342605189390746,60.127293235330455,15.751436004401794,24.584208549356372,70.31927228413957,7.531514819199858,15.051842921896508,40.84122459739924,34.41550675519621,6,4,7.0503371811297475
Maize,Loamy,1317.5389489583883,22.911719601537463,80.72779563556125,12.322609430217943,30.236482439691592,88.24368983914766,5.247338666078274,83.39881936771066,66.10263192999909,73.72336528237167,10,6,13.180316403213931
Rice,Silt,419.4530075199334,34.34987718235023,100.76764823001554,13.24294830935878,15.080329425357839,45.28754134387825,7.386240924243209,65.82070472812805,38.81646435988279,45.92233964687496,6,11,6.521450571921681
Soybean,Sandy,1310.1257467844086,16.301810155531744,150.4879811538049,15.392686633551614,30.031833826964327,59.14704686131394,7.403508308616971,96.3728920495904,46.89897589475071,23.08209668864963,3,13,14.702812044374118
Soybean,Loamy,217.19745677688218,15.320541237765145,261.4362195814408,3.241600989303489,15.591566588235645,60.074428645521195,8.170511973273845,32.701529716925705,5.2063246665440746,17.56230112003965,12,0,8.396484166534842
Cotton,Silt,865.3145935403248,34.8886097981662,136.5665126969826,16.830979681294984,3.719045332481973,44.350607691442576,6.305262463645322,16.392489220115298,32.42753976463052,47.833609348942346,9,9,5.894373048637461
Wheat,Clay,1200.2753532480237,26.928659399726232,213.65529837886572,14.406776279422736,1.1238499417635386,65.40560396928046,7.047190250951362,54.31980347798514,15.40928542632273,47.19640188941844,7,8,9.352974375469328
Cotton,Loamy,1415.2341727406183,18.272028463839398,227.32857370087086,11.969492778731036,5.956401838003002,56.59715916475437,5.042656428541099,17.691942066863273,56.72665104967183,62.276662256431685,3,9,12.102928432048104
Maize,Peaty,1381.962777068433,20.889148364862532,196.54558852208535,17.904971360878076,39.82028430803689,56.80329335939241,6.162263347634676,33.561100099243674,40.927021923180035,47.68539821961126,4,6,14.306429267849575
Rice,Sandy,1265.5123304119384,38.31259882743456,139.31049204253407,14.305820723792335,48.11013430678352,51.76419887834902,5.217853041555733,21.338007473725146,27.63181679376731,21.47805633073718,7,15,12.32771206125944
Maize,Loamy,1354.6487545596954,36.48757439062245,194.26333542838606,4.832299289989483,21.921343764779742,31.015761145532103,6.826555404677139,30.171896169407084,40.08742545288068,50.62423078388108,11,11,11.08486038777976
Soybean,Loamy,458.98559158819944,32.744626255599314,135.56639819743657,9.165162240437668,26.121513719047197,61.32571421488734,7.8610667767743365,19.553018753925265,20.722241596350962,82.54315231088201,8,11,7.77631881474945
Cotton,Peaty,569.4395844252474,27.055630758433164,70.96843463800302,10.386814471778933,8.19556028459788,50.11487014201987,5.722549422451741,95.85153994845568,74.38149743646053,22.75531292961699,6,18,8.745281608385941
Cotton,Silt,575.6590823973761,28.008090654784645,298.2009945465036,2.0491349082577073,28.000536281327694,30.07919213905978,6.846043659452224,35.07064421047619,9.047947441318474,65.18037127821992,4,12,11.77372139245057
Cotton,Clay,690.1701103022085,39.38111338209897,81.79561340812772,19.13811275384106,8.088090198341865,48.47662245971592,5.714030227787685,49.95078273933089,69.90627764720902,57.508741197242124,12,17,6.616844560572706
Maize,Peaty,711.3168715007453,39.144261097107176,68.08709595901433,3.4429679551406913,30.949502228742674,46.71769998538542,5.422409637461842,90.87506268708,43.35190915500132,69.88685813694421,2,2,8.163008970926176
Soybean,Clay,907.9219220510781,20.381726144645857,269.63268730178896,14.25176407730781,46.72967471146184,53.60688919341815,6.788488771770199,70.95894291653269,51.42098721041129,22.04802187420742,10,6,15.873153253648054
Rice,Silt,407.84369237637384,35.277614157632954,125.45866522322378,10.618389685726722,10.58922842584894,37.911119378603814,5.277020173324047,65.6233732505597,27.695421568152785,85.32842695247956,8,0,6.859334278617744
Rice,Loamy,1098.620662921786,19.93106665417542,212.5742435183769,1.4870127478040291,38.463622184798,60.46102947810506,7.055741208982963,73.50068713247535,77.5023212595741,59.67731422137269,1,2,13.869267421155053
Maize,Clay,417.83650109585847,20.338436947098785,132.2514324155582,18.57020204142287,2.151618718097878,71.5464211510878,5.109681112368542,84.59400313948436,26.138821888961736,77.76569101529094,9,13,8.217661757824471
Cotton,Sandy,603.4010267359117,31.90232585411442,147.86356769861777,17.18489936755973,19.399364824759427,67.81113414327434,5.373502401539314,88.99023410665848,49.16584978552282,29.728541094418848,8,3,9.425654031242624
Wheat,Sandy,854.3486697880003,25.12502746468871,115.52824300419913,10.960900630172874,6.4266768836949435,78.22529685415144,6.924991199205753,67.83757035985238,79.50625288303466,69.15303115183693,3,18,9.789764729441039
Maize,Peaty,1235.3727299805205,38.288610177663,135.76100144825256,5.3499043866494596,18.271296638189273,57.120497279224864,7.069925945146199,90.1006547224652,71.08207972875843,72.48245634671352,10,5,10.529978408562856
Maize,Silt,1161.3100032103455,17.22524337240022,152.67510014663577,3.3108349229217904,9.503309062305291,61.145503820383695,5.101454255328154,58.18577746829292,45.224736896457955,41.794821790966054,4,19,11.298853472118582
Soybean,Peaty,1039.1946633336788,27.788141020237326,230.10401727308573,7.904457109210405,19.291944516021484,78.624116451539,7.006818758005455,34.95617706415811,79.2780892225409,40.71627623067377,10,8,11.721881447673118
Rice,Peaty,402.5052387542212,37.963038261078026,177.88404855869794,5.85313733987572,21.458617499268986,55.66207024915431,7.93475883863273,89.206903799546,57.60273962994609,62.62370120205994,4,10,8.926820750497948
Maize,Peaty,911.158949300251,37.60284151198763,285.8913042892442,10.627132819119677,15.728965016265,72.09596099397581,7.528106620528838,58.73255446717784,20.6525312106357,17.472614540817275,2,14,12.474252742226467
Maize,Sandy,313.68045233985106,18.91323033539353,60.47009845969388,19.36177662634515,33.17447552418333,56.07614212307951,5.459147863722795,91.55238288105109,35.41971578268548,68.84993201740072,12,8,8.189827108172496
Cotton,Sandy,690.572129835646,24.16594250241141,175.76708065800705,11.924116371363187,46.02375051168657,55.06417167069375,7.073661266472652,13.61510325555231,30.087000050866326,13.430940787152874,11,10,11.244536540476274
Cotton,Peaty,737.5714893769469,30.478035001167406,196.05619720792953,17.90869006191186,20.629173331158345,75.61233747174961,7.352883750259747,45.776417638711195,30.801028120339186,25.247224089666076,10,9,9.9842631946392
Wheat,Sandy,251.75487127947997,18.984872119285054,280.04924651856845,13.366697912419767,10.424814667276049,40.49021492797267,5.130309206133021,95.30245165262214,62.03423295198997,63.131500579309375,5,1,10.531856085509697
Soybean,Silt,556.1845293109634,39.20055430114347,62.289630905356894,10.029684005156808,14.265415151603184,50.31515831649442,7.993716840392679,32.46850834824725,48.81971954545952,17.865893367357106,12,13,5.293611233719212
Wheat,Peaty,1442.3443074464362,37.86873321819151,193.374896233804,17.237543691934054,42.84604035132208,43.450336604814105,8.171935890514405,94.73826214346434,7.85695336921464,87.7473673181432,3,3,14.41409649949785
Cotton,Sandy,1439.7223901785965,19.173754475861728,263.40748213198924,9.955994093286952,29.010346440237246,51.546596578055826,7.9765829567679045,95.8512215016325,70.8086362738232,79.47169675695206,12,1,14.462207231853435
Rice,Clay,658.025170528301,18.028886531524634,110.48193202980914,17.503935239696858,23.295540583040907,43.82248934196144,7.886210137961896,89.39280828032749,27.259710536012342,60.10418659253892,11,4,10.081255670895588
Cotton,Peaty,256.03014163282126,17.135212070206634,269.0730871309844,6.53995862193954,8.332199353937408,64.76433786519928,7.607378194613126,60.73012405839688,79.78061576848577,75.52459645354799,1,13,10.000002035156644
Soybean,Peaty,432.82342112663605,37.73609160091578,54.76085231857296,3.447448401496774,23.036638107865315,77.89024815707072,7.217012109486861,68.22455041725746,76.56430477510894,81.00640388716543,2,14,7.573752580180259
Cotton,Silt,709.8831314636022,19.84059524488652,233.11365728343242,17.250974822895827,14.646108164511947,77.19678367307411,7.3751945174588815,88.26552986048823,75.53980375114739,30.758051965745477,11,18,13.645453646116547
Soybean,Loamy,1432.1136073599987,25.40712321360887,283.2783052921633,12.160888112060668,47.21499326481411,51.870057872927546,7.822383526672441,79.8307374150266,65.83457030479804,77.95292703594556,12,5,17.736295030255363
Soybean,Loamy,383.5587825983404,26.221284141300075,214.29941541001554,17.892755566730244,44.319435361370836,89.32562435365571,7.318744604264566,66.70844645098704,21.545999876265693,25.583502691008142,7,14,13.189905553792366
Soybean,Silt,1192.5705967686758,29.97527610533919,159.757310995112,18.81871693285528,5.111224549581703,65.63126188234804,6.147044348387248,98.40334670836324,44.94745580215865,43.06738113190523,1,13,11.613415408314495
Soybean,Silt,341.28730118709973,16.793383593685625,61.22025411817951,2.0189394170575343,26.316020973800903,53.96401810669769,6.315863857564739,71.71089727003248,21.822697011873096,54.660770499887946,12,7,7.3964428697509765
Soybean,Silt,1475.63485060866,20.6689654350129,280.02845333065716,10.518416735318498,12.027858930218931,80.13235675448553,8.139701139303023,97.7933793202985,24.47565916917119,67.11127704592259,2,19,16.7494147768402
Rice,Loamy,696.1014488418755,38.28725967297315,167.57405567289368,8.124326432416055,21.12807738669024,73.79244075855846,5.059927300290067,15.164962714638166,50.8213827077208,12.411305417802243,10,11,8.276899318628878
Wheat,Silt,1207.8049005687728,37.71025268171424,57.249186083987,12.891309544332225,43.96555191432137,74.95652020944627,7.445872034354987,22.506433366799122,8.062515901479754,33.24075302225512,7,3,9.24620811778473
Maize,Sandy,645.3684076544714,34.532266185142305,222.4552678321905,16.078232746844147,26.848211474538697,41.7683609840323,8.341721433488253,50.63129614004415,77.70939251155308,58.681527856831224,1,5,10.215348900385177
Wheat,Peaty,1015.9695403064513,15.485031140455385,170.45931339406454,6.33121410351301,17.376549375167233,58.0994584421133,7.471798594852908,44.639151479588364,73.90048794334733,38.5894943319295,7,10,10.559904633683619
Soybean,Peaty,449.6209101620477,23.17516921240255,81.08632936060269,11.57916930309026,11.186529351144856,81.70968784947617,8.478691958811236,80.4461357221325,33.55756791182898,72.00200445035946,8,6,8.587351783151814
Rice,Clay,389.8273250860513,30.698968383572694,103.5679523275649,14.465843018193091,40.215918110917976,60.242280457725435,7.406407169349158,24.455262382228337,43.65668360051848,62.1321728920573,11,3,7.657099586287093
Cotton,Clay,1419.4833814385706,21.879755294336892,66.12267011396156,3.5541905738789463,31.60138275285301,71.00716460526303,5.120270602259014,97.84856612003396,39.958956445081924,28.752116297898862,2,14,12.806676089547143
Rice,Peaty,1392.9414612757635,37.73966737634443,193.5733849271434,16.46727121307407,23.935207560885328,65.27602398205588,7.894534585764232,38.35592877348226,71.16498339631023,21.674318367386647,4,0,10.563598726433245
Soybean,Sandy,1353.709622276747,30.847236545811047,205.5073698130023,12.516082397206489,11.656733339285925,80.54140726310293,5.996204691787617,48.60313369661435,56.64514072370833,60.323759486964036,7,8,11.654819559427997
Rice,Loamy,1013.0634852165715,16.79766793291114,176.43557458886107,19.041211305159383,17.378072333699436,47.073650385696155,6.5612002898255435,34.72705291960206,25.858343556826732,46.03738621638062,1,19,11.405102541047368
Rice,Loamy,1250.7486745811616,37.72513972089257,254.27553325065372,7.451049463483172,48.032327910187405,64.52851667318188,6.092321705674787,62.142725559389255,38.51309408489727,23.516563288105488,6,7,15.764345468758684
Soybean,Sandy,289.7480179847874,38.94416645440556,265.25220532700337,3.054772904406774,26.484406942685883,37.39408008058824,5.939939371733878,15.276583038032555,37.17244817650728,36.10993642547019,5,11,9.637454118238079
Rice,Loamy,635.2257544578829,16.942810459793137,203.90609917078166,10.62352281970158,20.634264780919395,71.41264660196808,6.509919962844249,23.47097550134039,76.95013762129389,34.24373986548693,11,6,9.097015181878946
Maize,Silt,607.8140621843031,28.30900587153287,53.189119926857636,2.630404662479338,26.549680075067872,73.91807030116271,6.325630069542358,77.12179330768518,18.148318288597974,18.650557787150007,6,17,10.097338724385216
Maize,Peaty,1026.3389185383971,22.58410705535426,223.80741393693393,19.42100394315613,39.170436789080824,32.57023927133991,7.2166850364490625,26.78505250643235,11.718225297082178,53.75272154121824,8,0,11.341007989115996
Rice,Peaty,662.7451055118327,24.820976912035057,154.49980423008788,1.7350142068866392,17.66533788864057,70.5474578176791,7.846029203456287,31.196300640099654,71.04641241212677,71.09189071300433,11,8,8.95138098181595
Cotton,Sandy,393.058816136785,19.491280448883547,191.38937080659676,15.316574121038853,9.756599925697834,54.88140924994718,6.039810286155342,81.3684012152354,72.25144921294032,56.037351108238965,11,6,10.007292104425504
Soybean,Loamy,975.4071980376068,29.451802550310312,212.2701505047211,10.976945564702635,29.661869798613342,37.44581256658094,5.748024034877061,18.39710605215282,70.38043159341235,76.10330919498819,1,13,10.8669197853297
Maize,Clay,1258.699096869806,38.94948383122227,137.55915358176918,8.003792397467485,33.595001070572295,55.19445286190806,7.334133448046198,49.37264404937568,43.32326867191673,20.205483777234505,3,0,10.104536033372257
Cotton,Clay,696.7605427979652,27.576815006790227,279.2746262929486,2.2510011256644384,35.92318214496893,41.6539757817349,7.3461202304077355,12.075704829750428,54.480832120209534,44.84894862577791,11,12,11.772460970889508
Rice,Loamy,371.94932962802625,17.072864534862028,83.4937166874453,12.821171559298547,44.21739194754035,54.933571927398994,8.1539593375016,41.212665938611345,47.25222856707379,58.75320829264793,9,19,10.419875744707298
Cotton,Clay,455.69465650666996,30.50003333693521,217.87795182025937,12.11918625842815,19.187531913766538,53.06034167751166,5.055809902586588,72.9083262349679,10.208586954080069,64.0801248753526,12,14,11.399540471547365
